User_ID,Timestamp,Alpha_Waves,Beta_Waves,Gamma_Waves,Delta_Waves,Theta_Waves
f32ab4df,2025-03-24 19:14:09,31.89,52.49,43.85,15.07,52.75
b8e82167,2025-03-24 19:22:34,37.94,43.0,20.41,26.23,29.61
88559e67,2025-03-24 18:51:42,42.6,30.92,20.51,37.85,16.28
114ee19f,2025-03-24 19:21:47,76.6,47.76,31.18,16.41,40.56
c5e7ceaa,2025-03-24 18:51:54,45.35,38.48,13.06,39.4,42.2
6bf3f07f,2025-03-24 19:28:16,48.06,50.41,54.53,44.21,50.83
936534c7,2025-03-24 19:30:48,72.64,41.68,22.65,47.69,49.93
b8e82167,2025-03-24 19:28:51,38.73,22.11,44.06,35.43,26.1
5c7cba20,2025-03-24 19:00:22,42.13,27.29,36.05,31.89,38.41
4bc62d73,2025-03-24 18:48:34,77.57,63.94,46.94,25.96,40.93
f12ce47f,2025-03-24 18:46:48,49.71,57.84,11.52,36.44,48.47
6bf3f07f,2025-03-24 19:05:35,34.1,22.86,20.98,7.6,19.42
6a2c7a71,2025-03-24 19:32:38,49.95,61.68,11.23,12.16,30.81
461dbbc4,2025-03-24 19:09:55,64.95,55.92,40.96,10.71,39.57
9a5e7a25,2025-03-24 19:19:02,34.6,56.13,10.06,28.1,52.43
ec8c1b9f,2025-03-24 19:00:51,77.27,57.1,55.84,30.94,48.02
c5e7ceaa,2025-03-24 18:48:39,76.27,21.4,57.3,17.81,26.33
ec8c1b9f,2025-03-24 19:26:35,76.14,51.12,40.62,12.64,52.29
6a2c7a71,2025-03-24 19:21:41,33.78,33.02,36.5,19.26,39.11
ced61a54,2025-03-24 19:20:42,33.57,65.68,57.53,38.64,37.31
b8e82167,2025-03-24 19:22:14,33.64,49.67,47.93,35.86,22.91
4a1dc918,2025-03-24 18:55:18,70.05,69.87,49.13,7.18,37.66
5ccb9454,2025-03-24 19:22:14,70.9,42.67,30.58,39.17,33.55
cc07c778,2025-03-24 19:13:40,66.0,24.51,50.81,9.73,30.82
3d13faa9,2025-03-24 18:59:21,73.71,36.15,34.5,5.81,34.81
7363f94b,2025-03-24 18:47:55,74.35,35.45,36.0,14.68,52.29
a9cf3871,2025-03-24 19:24:14,33.1,63.62,49.78,17.19,45.07
97164053,2025-03-24 19:30:20,31.5,24.41,14.22,12.82,41.69
475b382e,2025-03-24 19:09:18,78.39,46.0,46.78,38.77,48.19
01ea7dd5,2025-03-24 18:47:18,52.57,47.07,18.31,21.73,17.81
430376af,2025-03-24 18:55:24,55.64,23.76,51.85,21.25,47.95
dd03f568,2025-03-24 19:33:25,60.01,48.82,32.58,16.7,52.32
777c05cb,2025-03-24 18:56:21,62.39,57.23,24.87,5.38,43.1
4c1646fc,2025-03-24 19:22:40,43.13,67.26,59.0,45.17,38.77
5ccb9454,2025-03-24 19:25:12,57.81,56.9,28.61,7.26,24.22
5ccb9454,2025-03-24 18:57:06,44.78,38.66,10.14,25.62,35.66
ece85c9e,2025-03-24 18:47:02,49.84,51.74,10.51,12.43,34.08
01ea7dd5,2025-03-24 19:18:41,66.88,32.66,48.44,8.43,35.27
430376af,2025-03-24 19:27:34,48.42,29.61,27.53,29.61,29.1
cc07c778,2025-03-24 18:52:22,36.6,30.15,44.05,17.23,46.33
a4f37be9,2025-03-24 18:52:05,78.38,44.46,41.27,9.26,33.4
5ccb9454,2025-03-24 18:50:42,58.84,29.56,17.86,43.46,18.94
c68eac0d,2025-03-24 18:49:45,68.61,55.86,52.11,31.62,28.11
88559e67,2025-03-24 19:07:11,38.39,28.13,54.57,36.97,40.99
50b896fd,2025-03-24 19:31:24,49.56,22.27,12.99,48.85,36.07
6bf3f07f,2025-03-24 18:47:43,79.61,31.34,34.93,6.77,40.34
5ccb9454,2025-03-24 19:14:26,79.14,43.43,57.01,32.83,15.0
5c7cba20,2025-03-24 18:52:28,33.92,67.46,38.42,34.63,46.52
866b55d3,2025-03-24 18:57:39,65.12,46.97,10.88,31.27,27.02
7363f94b,2025-03-24 19:26:24,56.42,34.23,25.04,38.44,43.05
50b896fd,2025-03-24 19:23:14,58.93,56.88,34.56,20.12,38.39
50b896fd,2025-03-24 19:33:04,63.03,43.43,26.24,43.18,27.85
9a5e7a25,2025-03-24 19:16:20,54.66,65.11,33.11,48.72,23.44
f32ab4df,2025-03-24 19:14:52,49.5,28.08,16.42,23.45,36.81
b9134cc9,2025-03-24 19:06:57,68.99,66.49,58.73,26.56,43.24
cc07c778,2025-03-24 19:27:19,32.73,65.25,34.19,39.44,51.39
cc07c778,2025-03-24 19:23:38,34.86,37.79,24.34,6.23,18.17
9fb4d034,2025-03-24 19:08:23,56.09,32.17,27.69,27.39,34.6
b6edafc5,2025-03-24 18:47:53,46.39,44.83,36.72,29.91,44.28
a4f37be9,2025-03-24 19:03:18,31.83,20.77,16.32,32.15,15.73
ece85c9e,2025-03-24 18:51:35,45.43,61.64,28.25,47.19,24.98
96ddd082,2025-03-24 18:55:12,48.21,63.48,30.2,36.12,29.04
dd03f568,2025-03-24 19:08:20,55.51,41.46,18.18,35.59,25.21
7363f94b,2025-03-24 19:18:35,75.84,38.31,58.16,33.66,26.1
4bc62d73,2025-03-24 19:24:42,39.58,61.64,47.99,25.85,48.57
475b382e,2025-03-24 19:11:52,56.67,67.33,54.96,9.3,17.63
6a2c7a71,2025-03-24 18:46:03,72.66,62.81,32.37,44.55,43.49
4c1646fc,2025-03-24 19:02:10,77.41,54.6,22.88,36.88,24.75
9fb4d034,2025-03-24 19:19:32,40.06,34.32,24.61,29.61,23.93
461dbbc4,2025-03-24 19:09:10,30.64,28.3,38.43,16.43,31.21
475b382e,2025-03-24 19:32:42,36.22,33.83,16.05,48.85,18.09
97164053,2025-03-24 18:50:40,37.92,20.99,34.89,10.98,20.92
a9f8d8c9,2025-03-24 19:25:33,52.85,58.01,12.48,33.83,28.2
f9f37797,2025-03-24 19:05:18,44.65,31.69,35.93,6.39,45.86
5ccb9454,2025-03-24 19:10:16,56.44,52.97,11.55,11.86,16.96
777c05cb,2025-03-24 19:02:34,34.47,30.16,12.63,43.45,24.72
bb27d3f9,2025-03-24 18:53:01,56.01,43.97,53.82,28.48,15.28
c763a829,2025-03-24 18:49:36,65.13,69.89,58.27,21.08,48.58
a4f37be9,2025-03-24 18:52:48,53.16,41.69,54.73,14.57,53.24
7363f94b,2025-03-24 19:23:52,74.23,60.33,10.17,36.83,25.06
430376af,2025-03-24 19:25:50,32.97,51.47,34.87,18.06,42.18
9500e92b,2025-03-24 19:35:21,36.83,32.58,36.47,25.55,15.87
d776f047,2025-03-24 18:58:39,50.36,30.27,18.11,49.58,54.6
01ea7dd5,2025-03-24 19:25:05,52.96,64.11,47.79,37.96,38.22
9500e92b,2025-03-24 19:19:30,73.19,21.05,34.88,31.8,44.06
3d13faa9,2025-03-24 19:28:07,79.02,36.63,11.73,44.36,17.33
c68eac0d,2025-03-24 19:29:45,75.72,46.02,47.76,13.94,39.67
5c7cba20,2025-03-24 18:53:56,31.85,39.41,12.81,48.33,21.85
88559e67,2025-03-24 19:10:09,35.83,46.07,36.75,27.2,54.97
ec8c1b9f,2025-03-24 19:18:00,74.53,37.53,43.04,39.06,29.47
c5e7ceaa,2025-03-24 18:52:07,64.88,24.15,45.17,37.64,31.29
5c7cba20,2025-03-24 18:59:54,44.31,37.13,42.14,39.5,27.11
a4f37be9,2025-03-24 18:48:16,30.82,61.89,28.75,9.92,21.27
97164053,2025-03-24 19:19:54,57.47,54.23,14.42,14.61,41.16
b6edafc5,2025-03-24 19:35:42,59.66,37.47,13.32,31.38,43.05
dd03f568,2025-03-24 19:26:36,78.18,54.5,23.99,29.85,53.55
f12ce47f,2025-03-24 19:34:24,32.16,69.95,17.01,43.8,46.28
c763a829,2025-03-24 19:34:00,70.96,64.21,45.32,31.12,40.91
58265ae3,2025-03-24 19:26:57,41.3,45.21,40.28,38.81,17.6
c68eac0d,2025-03-24 19:09:17,46.13,28.86,42.43,38.02,22.03
cc07c778,2025-03-24 19:34:15,61.39,46.64,19.71,40.01,41.15
777c05cb,2025-03-24 18:55:56,78.19,26.17,43.16,34.7,37.36
cc07c778,2025-03-24 19:18:08,73.42,49.08,42.27,26.93,22.1
b9134cc9,2025-03-24 19:00:30,31.84,65.31,41.68,37.17,41.31
b8e82167,2025-03-24 19:14:56,30.17,38.48,40.48,15.29,35.04
d776f047,2025-03-24 19:22:26,44.35,31.22,13.05,25.27,35.62
866b55d3,2025-03-24 19:20:16,42.27,27.45,36.07,44.96,22.54
866b55d3,2025-03-24 19:33:35,63.15,62.87,22.26,42.34,33.69
777c05cb,2025-03-24 19:06:23,67.83,36.16,20.21,5.61,39.49
f12ce47f,2025-03-24 18:54:45,70.31,24.47,43.13,41.16,51.62
866b55d3,2025-03-24 19:02:22,37.67,65.14,59.58,42.27,34.52
bb27d3f9,2025-03-24 19:11:41,67.77,28.55,59.93,13.62,41.33
b8e82167,2025-03-24 18:52:21,55.48,24.15,35.36,30.68,23.55
548859c2,2025-03-24 18:51:47,68.52,26.96,18.03,25.76,19.38
cc07c778,2025-03-24 19:15:31,64.6,30.29,15.11,36.41,41.96
812ad33f,2025-03-24 19:27:06,36.85,32.13,31.34,36.84,37.62
a4f37be9,2025-03-24 19:07:37,31.4,50.76,27.29,30.13,42.01
777c05cb,2025-03-24 18:47:55,42.49,29.07,22.77,10.91,25.71
bb27d3f9,2025-03-24 19:24:27,32.21,45.86,27.1,29.59,41.48
4c1646fc,2025-03-24 19:05:24,35.06,34.46,43.76,22.03,27.96
5c7cba20,2025-03-24 19:00:17,73.28,45.5,25.67,16.93,19.71
96ddd082,2025-03-24 18:56:22,32.02,38.49,52.63,34.46,25.99
475b382e,2025-03-24 19:10:46,69.9,56.29,14.51,29.91,52.95
cc07c778,2025-03-24 19:05:46,52.45,25.98,23.46,11.85,15.22
548859c2,2025-03-24 19:10:18,59.4,47.69,28.46,5.57,26.59
5ccb9454,2025-03-24 18:55:01,54.17,55.99,32.33,27.55,42.12
bb27d3f9,2025-03-24 19:08:15,79.7,31.94,23.32,36.24,31.26
114ee19f,2025-03-24 19:35:01,60.77,45.9,18.76,49.18,27.36
f12ce47f,2025-03-24 19:01:59,47.98,67.43,33.01,22.7,32.56
114ee19f,2025-03-24 19:05:59,49.72,26.29,42.98,30.84,28.31
bb27d3f9,2025-03-24 18:56:45,73.01,55.65,50.58,34.08,46.96
96ddd082,2025-03-24 19:23:17,35.69,51.32,51.61,35.3,30.1
96ddd082,2025-03-24 19:30:06,41.24,66.17,37.77,29.13,24.63
d4b4ed07,2025-03-24 19:10:35,30.37,35.38,52.39,44.33,52.36
6bf3f07f,2025-03-24 18:59:08,41.93,31.11,12.94,44.19,22.24
114ee19f,2025-03-24 19:23:36,59.07,24.28,27.43,12.91,37.52
7363f94b,2025-03-24 19:30:04,31.15,32.95,57.6,8.45,33.42
f32ab4df,2025-03-24 18:52:15,37.92,46.04,28.91,23.96,23.31
461dbbc4,2025-03-24 19:21:10,56.88,26.06,57.56,16.8,27.65
114ee19f,2025-03-24 19:31:09,30.41,23.3,54.2,9.36,30.22
c68eac0d,2025-03-24 19:00:35,30.91,35.26,25.94,49.37,45.73
d4b4ed07,2025-03-24 19:21:35,65.42,28.49,19.7,20.43,49.96
475b382e,2025-03-24 19:31:53,79.13,59.3,17.88,22.17,22.91
3d13faa9,2025-03-24 19:07:57,36.27,42.45,22.56,14.42,50.39
9fb4d034,2025-03-24 19:21:03,70.31,60.43,29.56,26.45,41.35
475b382e,2025-03-24 19:12:02,74.37,30.6,16.05,19.79,20.86
866b55d3,2025-03-24 18:51:15,33.6,69.63,46.37,9.95,46.38
b6edafc5,2025-03-24 19:23:22,39.48,59.92,21.52,8.97,19.4
9fb4d034,2025-03-24 19:18:01,63.07,35.2,43.92,24.0,31.17
4c1646fc,2025-03-24 19:26:48,53.9,58.33,40.94,48.53,41.35
88559e67,2025-03-24 18:54:41,53.94,37.97,10.91,38.23,25.48
d4b4ed07,2025-03-24 19:01:42,39.56,68.67,56.22,39.79,47.01
f32ab4df,2025-03-24 19:18:21,33.63,69.2,12.64,11.81,19.02
97164053,2025-03-24 18:55:26,55.14,37.62,43.02,33.92,48.04
5ccb9454,2025-03-24 18:59:12,30.08,36.74,25.48,36.12,30.44
cc07c778,2025-03-24 19:10:58,68.93,48.92,28.73,43.32,39.56
cc07c778,2025-03-24 19:31:28,52.44,62.49,16.99,42.44,28.5
f32ab4df,2025-03-24 19:18:41,55.98,34.29,44.44,24.27,42.97
dd03f568,2025-03-24 18:55:05,54.8,44.81,16.73,30.47,19.99
5c7cba20,2025-03-24 19:15:17,30.77,29.88,52.18,37.02,28.15
a4f37be9,2025-03-24 18:46:50,36.05,36.92,44.03,29.69,24.95
9500e92b,2025-03-24 19:28:16,32.17,38.97,54.95,9.76,36.62
f9f37797,2025-03-24 19:05:12,65.89,33.95,21.02,15.11,17.93
78ea41ca,2025-03-24 19:03:33,67.97,29.07,48.43,24.2,35.58
c5e7ceaa,2025-03-24 19:10:15,30.66,65.08,41.11,48.09,23.66
3d13faa9,2025-03-24 19:21:27,59.45,56.28,15.91,11.06,46.35
58265ae3,2025-03-24 18:53:34,49.18,21.89,17.63,7.02,47.52
01ea7dd5,2025-03-24 18:55:44,58.72,35.77,37.54,16.69,28.81
c68eac0d,2025-03-24 19:26:11,35.26,61.98,15.75,41.15,48.17
9500e92b,2025-03-24 19:32:57,44.57,32.01,52.28,35.58,25.0
c763a829,2025-03-24 19:33:55,31.48,47.66,47.44,38.5,37.14
9500e92b,2025-03-24 19:06:02,42.43,43.64,35.85,37.26,45.61
812ad33f,2025-03-24 19:30:47,76.33,39.35,29.46,13.59,40.16
ec8c1b9f,2025-03-24 19:11:58,50.08,46.57,39.7,37.56,16.76
f12ce47f,2025-03-24 18:59:15,54.29,60.67,51.69,18.31,38.5
ece85c9e,2025-03-24 19:28:38,55.37,24.8,58.67,14.84,21.72
cc07c778,2025-03-24 18:57:02,49.17,42.26,49.12,29.77,37.8
a9cf3871,2025-03-24 18:54:45,71.88,42.46,23.02,26.7,37.91
d4d69118,2025-03-24 18:59:54,74.17,47.82,57.92,41.31,26.86
7363f94b,2025-03-24 19:03:57,65.63,21.52,50.22,22.75,34.97
d776f047,2025-03-24 18:52:25,34.94,65.07,44.58,38.84,37.15
c763a829,2025-03-24 19:21:27,37.49,43.96,29.7,42.41,51.89
b9134cc9,2025-03-24 19:10:28,67.82,30.84,14.37,14.67,44.83
5ccb9454,2025-03-24 18:49:34,41.25,49.9,59.01,13.98,46.71
96ddd082,2025-03-24 18:53:10,58.18,35.16,54.92,14.89,34.31
461dbbc4,2025-03-24 19:29:40,32.11,31.92,50.55,18.11,36.06
3d13faa9,2025-03-24 18:56:19,51.37,49.46,15.65,24.41,36.58
9500e92b,2025-03-24 19:20:20,43.77,52.66,54.2,13.79,34.73
9fb4d034,2025-03-24 19:01:01,59.02,30.55,54.89,15.1,31.02
cc07c778,2025-03-24 19:01:06,77.61,61.76,32.15,5.22,28.98
b6edafc5,2025-03-24 19:01:02,58.51,29.13,13.68,10.63,46.97
866b55d3,2025-03-24 18:52:01,46.94,46.3,45.9,33.83,53.72
c68eac0d,2025-03-24 19:00:32,46.86,21.62,42.9,13.41,37.64
4c1646fc,2025-03-24 18:55:05,72.22,64.58,56.68,7.31,38.95
5c7cba20,2025-03-24 18:46:31,73.47,22.14,23.41,26.21,35.26
ece85c9e,2025-03-24 19:09:31,37.24,29.17,55.66,41.19,41.16
50b896fd,2025-03-24 18:55:01,73.56,24.76,35.84,28.74,45.92
6bf3f07f,2025-03-24 19:34:20,31.67,26.27,29.2,44.86,25.66
430376af,2025-03-24 19:32:15,40.63,26.52,25.07,43.76,41.44
475b382e,2025-03-24 19:20:20,56.75,69.42,44.37,26.68,41.77
97164053,2025-03-24 18:47:00,50.34,31.07,53.95,31.46,15.72
866b55d3,2025-03-24 19:04:06,59.65,46.49,54.11,9.73,41.48
866b55d3,2025-03-24 19:29:22,77.04,30.92,15.67,42.32,34.31
d4d69118,2025-03-24 19:06:27,37.12,57.62,58.14,32.27,51.94
ece85c9e,2025-03-24 19:00:44,52.47,30.05,23.16,28.12,52.1
812ad33f,2025-03-24 19:19:17,35.5,26.57,36.99,11.02,51.49
78ea41ca,2025-03-24 19:15:14,35.03,27.85,39.59,46.26,43.52
f32ab4df,2025-03-24 19:03:48,74.06,52.6,54.74,12.35,31.22
b6edafc5,2025-03-24 19:35:42,64.16,36.79,36.74,35.85,37.03
114ee19f,2025-03-24 19:15:22,68.06,37.93,17.43,11.06,23.82
ec8c1b9f,2025-03-24 19:00:03,58.3,60.95,58.69,38.48,26.21
461dbbc4,2025-03-24 19:09:36,44.33,44.51,41.12,6.48,27.32
777c05cb,2025-03-24 19:33:50,63.41,42.17,18.17,29.87,21.12
78ea41ca,2025-03-24 19:02:37,66.19,53.87,12.78,10.89,27.12
7363f94b,2025-03-24 19:30:04,41.18,69.83,53.13,10.63,15.06
ece85c9e,2025-03-24 19:15:10,57.4,34.79,24.55,38.74,30.88
88559e67,2025-03-24 19:24:00,69.97,23.69,16.25,25.2,42.16
f32ab4df,2025-03-24 19:01:50,59.47,36.69,23.8,43.19,38.62
b9134cc9,2025-03-24 19:17:35,77.99,38.38,12.62,16.09,30.51
7363f94b,2025-03-24 19:07:19,63.44,39.7,21.11,11.02,20.9
b6edafc5,2025-03-24 18:51:53,31.6,35.01,14.48,35.61,29.2
a9cf3871,2025-03-24 19:00:55,41.53,20.84,44.88,39.09,32.78
b8e82167,2025-03-24 19:18:46,62.49,67.23,14.11,13.94,30.95
4a1dc918,2025-03-24 19:09:11,34.18,68.54,18.02,21.52,46.53
461dbbc4,2025-03-24 18:58:39,73.2,42.07,17.74,9.92,37.12
d4d69118,2025-03-24 18:46:17,61.64,48.08,53.25,19.0,19.21
b6edafc5,2025-03-24 19:13:44,41.07,38.11,48.13,45.56,38.25
ced61a54,2025-03-24 18:53:00,49.25,43.86,32.59,49.87,53.32
b9134cc9,2025-03-24 18:45:48,41.82,28.32,13.7,11.14,26.87
9fb4d034,2025-03-24 19:11:37,35.51,47.97,25.32,9.22,18.88
548859c2,2025-03-24 19:00:04,42.69,63.23,54.21,34.98,52.87
475b382e,2025-03-24 19:05:08,68.29,29.23,46.87,12.68,41.79
866b55d3,2025-03-24 19:06:01,68.52,23.15,44.27,19.16,19.42
5ccb9454,2025-03-24 19:35:04,55.55,38.65,23.52,10.59,38.83
78ea41ca,2025-03-24 19:26:29,73.35,57.09,22.46,22.25,26.8
97164053,2025-03-24 18:55:00,30.59,67.07,57.21,40.91,22.26
78ea41ca,2025-03-24 18:46:35,74.02,66.3,42.84,45.68,22.24
dd03f568,2025-03-24 19:03:21,50.61,61.54,17.11,35.48,19.88
c68eac0d,2025-03-24 18:48:51,50.24,41.39,12.18,34.62,15.63
b8e82167,2025-03-24 19:14:58,54.49,63.91,23.9,40.24,21.14
88559e67,2025-03-24 18:46:29,71.09,56.34,37.6,39.43,31.54
f12ce47f,2025-03-24 19:25:21,55.89,47.89,31.67,16.26,52.16
b6edafc5,2025-03-24 19:29:13,63.05,28.93,23.38,25.84,21.36
4bc62d73,2025-03-24 19:31:05,61.48,40.19,27.75,19.34,30.44
114ee19f,2025-03-24 18:46:41,66.42,55.22,44.43,24.01,21.54
c5e7ceaa,2025-03-24 19:27:39,66.41,27.99,46.43,41.99,52.86
ece85c9e,2025-03-24 19:28:14,66.13,27.69,43.55,14.63,52.56
f12ce47f,2025-03-24 19:33:30,38.13,46.9,41.7,26.25,34.69
c68eac0d,2025-03-24 18:51:03,49.02,43.42,38.56,35.51,32.85
50b896fd,2025-03-24 18:49:08,46.84,28.77,25.54,45.77,40.02
3d13faa9,2025-03-24 18:54:59,52.34,62.24,51.92,34.4,24.36
a9cf3871,2025-03-24 19:15:50,47.26,57.84,48.57,8.62,17.7
c5e7ceaa,2025-03-24 19:26:43,78.65,21.89,42.34,31.26,48.37
777c05cb,2025-03-24 19:28:12,51.48,52.03,50.65,10.44,32.97
5ccb9454,2025-03-24 19:32:27,70.72,40.67,33.93,23.75,20.9
f32ab4df,2025-03-24 19:00:05,54.24,54.1,13.54,38.4,26.77
7b1fd6a4,2025-03-24 19:25:43,35.25,64.23,28.09,41.76,47.69
cc07c778,2025-03-24 19:32:29,44.37,27.8,15.1,13.72,54.24
475b382e,2025-03-24 19:17:13,55.84,31.05,24.69,27.85,22.47
6a2c7a71,2025-03-24 19:22:25,65.79,54.88,55.74,40.32,54.35
d776f047,2025-03-24 19:04:12,43.9,24.91,45.78,32.67,30.23
9fb4d034,2025-03-24 19:17:04,42.02,41.24,23.78,34.2,32.41
97164053,2025-03-24 19:22:49,32.73,21.02,39.77,39.28,25.21
b6edafc5,2025-03-24 19:14:55,66.23,26.49,19.22,30.27,50.19
b6edafc5,2025-03-24 19:26:51,64.74,35.13,12.09,34.28,48.26
7b1fd6a4,2025-03-24 19:24:36,77.51,65.11,51.17,16.39,36.02
430376af,2025-03-24 19:12:47,65.47,35.66,27.01,26.75,23.81
50b896fd,2025-03-24 19:33:08,68.35,28.91,31.86,49.68,34.24
461dbbc4,2025-03-24 19:04:56,79.88,35.44,49.5,19.36,54.83
9fb4d034,2025-03-24 18:53:42,39.08,54.89,52.11,15.54,17.37
866b55d3,2025-03-24 19:34:25,33.62,50.3,29.88,19.92,41.86
5c7cba20,2025-03-24 19:24:38,57.48,45.04,18.35,35.63,42.03
d776f047,2025-03-24 19:30:36,47.82,62.8,13.5,5.98,43.12
777c05cb,2025-03-24 18:48:24,75.6,22.98,37.45,30.65,22.66
b6edafc5,2025-03-24 18:50:45,56.55,65.74,55.64,46.41,15.64
430376af,2025-03-24 18:52:51,78.0,41.73,32.5,48.56,44.3
01ea7dd5,2025-03-24 18:58:56,67.65,56.21,55.16,48.58,20.03
50b896fd,2025-03-24 19:08:31,44.95,45.12,22.51,11.87,52.49
ece85c9e,2025-03-24 18:56:24,52.63,68.68,48.79,21.72,35.47
96ddd082,2025-03-24 19:28:43,58.71,66.99,17.34,5.25,33.64
114ee19f,2025-03-24 18:59:36,57.41,24.53,25.75,43.54,44.87
a4f37be9,2025-03-24 19:03:30,66.33,52.63,10.77,40.48,35.89
d4d69118,2025-03-24 18:55:03,59.55,51.62,29.91,32.9,32.11
812ad33f,2025-03-24 19:11:54,73.49,28.82,41.18,31.95,44.61
88559e67,2025-03-24 19:00:35,52.77,65.26,54.4,19.18,21.57
866b55d3,2025-03-24 19:08:09,75.04,51.51,15.45,17.34,20.31
c5e7ceaa,2025-03-24 19:00:13,53.84,60.8,11.16,40.23,51.35
50b896fd,2025-03-24 19:20:46,52.14,40.68,39.88,47.75,43.1
ec8c1b9f,2025-03-24 19:29:07,48.59,66.68,19.79,7.15,41.03
b8e82167,2025-03-24 19:29:48,59.15,39.35,56.78,46.74,17.36
ece85c9e,2025-03-24 19:35:16,56.55,24.88,19.72,45.98,30.31
866b55d3,2025-03-24 19:18:04,68.23,30.66,34.96,22.68,18.84
a9cf3871,2025-03-24 19:10:25,35.39,25.77,45.24,7.17,30.0
d4b4ed07,2025-03-24 18:46:20,79.16,66.12,30.24,37.72,30.68
7363f94b,2025-03-24 19:20:13,68.83,52.28,13.68,22.19,22.06
9fb4d034,2025-03-24 19:13:13,73.52,40.19,52.26,33.0,19.46
5ccb9454,2025-03-24 19:00:17,59.14,34.27,30.43,27.21,27.42
ec8c1b9f,2025-03-24 18:57:28,68.14,58.2,39.04,49.88,29.09
d4d69118,2025-03-24 19:07:27,35.83,66.44,42.23,17.63,22.64
d4b4ed07,2025-03-24 19:26:23,64.86,66.54,28.65,36.14,33.1
c5e7ceaa,2025-03-24 19:33:40,53.59,31.33,56.52,24.68,53.59
ece85c9e,2025-03-24 19:21:01,71.61,33.74,54.17,35.86,38.26
7b1fd6a4,2025-03-24 19:04:35,36.92,31.62,16.4,33.13,31.77
114ee19f,2025-03-24 18:46:57,61.87,25.73,15.96,10.49,28.6
7363f94b,2025-03-24 18:53:01,36.64,45.97,57.36,39.3,16.18
cc07c778,2025-03-24 19:06:34,43.89,50.65,13.99,32.22,25.15
78ea41ca,2025-03-24 19:27:19,36.13,45.89,50.57,32.15,19.95
430376af,2025-03-24 19:04:34,77.78,22.12,28.23,31.21,52.95
dd03f568,2025-03-24 19:09:12,61.82,69.84,41.68,27.79,33.69
58265ae3,2025-03-24 18:50:49,70.67,53.85,23.78,22.3,16.56
114ee19f,2025-03-24 18:47:31,78.79,39.0,27.21,16.9,41.69
d4b4ed07,2025-03-24 18:57:44,70.01,24.53,33.73,20.03,52.21
5ccb9454,2025-03-24 19:19:44,63.28,45.88,48.17,9.14,17.78
7363f94b,2025-03-24 18:48:20,72.14,26.35,32.46,21.86,52.81
78ea41ca,2025-03-24 18:48:05,65.24,49.09,34.38,45.67,52.13
7b1fd6a4,2025-03-24 19:33:21,66.71,20.55,30.32,36.8,41.76
4c1646fc,2025-03-24 19:01:43,57.72,35.9,54.6,24.57,22.94
4bc62d73,2025-03-24 19:13:48,75.02,20.78,25.66,23.39,38.69
78ea41ca,2025-03-24 19:06:20,32.96,52.39,13.24,15.58,50.39
5c7cba20,2025-03-24 18:46:31,35.32,44.59,10.18,17.28,28.11
bb27d3f9,2025-03-24 18:55:57,55.01,49.95,28.98,25.43,41.95
f32ab4df,2025-03-24 18:56:29,56.23,63.32,54.8,7.25,18.09
9a5e7a25,2025-03-24 19:16:49,43.59,20.84,35.08,35.98,19.63
c763a829,2025-03-24 19:27:16,63.22,42.46,33.0,25.91,52.9
c68eac0d,2025-03-24 19:13:46,50.88,45.28,14.55,35.81,24.59
78ea41ca,2025-03-24 19:01:12,37.62,37.57,26.54,42.01,31.12
6a2c7a71,2025-03-24 19:18:42,74.3,64.04,34.7,33.42,45.39
ece85c9e,2025-03-24 19:29:48,78.43,61.84,29.37,12.55,38.68
4c1646fc,2025-03-24 18:57:41,73.54,34.09,20.73,10.76,49.53
b8e82167,2025-03-24 19:23:51,41.05,22.48,48.99,46.02,20.65
9500e92b,2025-03-24 19:27:51,37.31,52.41,12.34,30.57,33.35
c68eac0d,2025-03-24 18:50:17,78.86,34.23,36.77,27.48,25.39
cc07c778,2025-03-24 18:58:22,30.88,27.44,54.95,12.97,22.66
a9cf3871,2025-03-24 19:13:17,61.95,44.81,18.41,17.05,52.19
d776f047,2025-03-24 19:31:47,42.42,45.22,13.79,13.33,51.75
f12ce47f,2025-03-24 18:56:43,45.81,41.88,40.61,20.24,45.66
4bc62d73,2025-03-24 19:20:19,79.32,46.53,54.97,30.5,16.5
c5e7ceaa,2025-03-24 19:14:40,79.22,29.5,56.64,6.9,39.35
dd03f568,2025-03-24 18:50:00,37.51,64.53,21.7,37.43,43.23
a9f8d8c9,2025-03-24 18:47:05,56.67,31.72,25.64,24.63,32.05
548859c2,2025-03-24 19:30:56,77.54,35.14,25.36,49.66,36.72
dd03f568,2025-03-24 19:01:44,70.19,24.26,53.86,42.68,47.64
a9cf3871,2025-03-24 18:57:53,62.64,37.86,14.22,46.45,31.3
7363f94b,2025-03-24 18:46:37,64.56,31.46,23.36,5.06,17.76
5ccb9454,2025-03-24 19:18:21,73.38,40.51,14.3,7.26,20.53
d4b4ed07,2025-03-24 19:14:57,43.05,36.85,34.43,25.01,15.91
4a1dc918,2025-03-24 19:15:54,38.88,68.28,57.94,45.44,31.03
b9134cc9,2025-03-24 19:23:47,31.11,31.26,11.12,39.85,43.54
6bf3f07f,2025-03-24 18:51:21,43.45,21.95,23.33,15.94,30.7
4bc62d73,2025-03-24 19:13:17,44.4,60.71,45.42,34.01,20.8
88559e67,2025-03-24 19:19:40,48.18,49.26,43.7,34.45,49.27
a9f8d8c9,2025-03-24 19:23:23,32.82,63.38,25.07,6.13,51.93
